source	target	type
634931674	vuelta	Undirected
1894169083	vueltas	Undirected
1894169083	vueltas	Undirected
192934242	vueltas	Undirected
192934242	vueltas	Undirected
553791935	vueltas	Undirected
317252745	vueltas	Undirected
145415529	vueltas	Undirected
1218805825	vuelva	Undirected
66794166	vuelvas	Undirected
498501888	vuelve	Undirected
737866815175569409	vuelve	Undirected
2996822488	vuelven	Undirected
1885001828	vuelves	Undirected
503180646	vulgaridad	Undirected
4860690358	vulnerabilidad	Undirected
144641131	vulpix	Undirected
157465303	vzla	Undirected
366812786	vzolanos	Undirected
366812786	vzolanos	Undirected
276190465	vámonos	Undirected
2933222332	vámonos	Undirected
540256640	vámonos	Undirected
540256640	vámonos	Undirected
540256640	vámonos	Undirected
540256640	vámonos	Undirected
69745789	várias	Undirected
61340661	váyanse	Undirected
4020863446	váyase	Undirected
356309419	vão	Undirected
15284940	vía	Undirected
368071567	vía	Undirected
368071567	vía	Undirected
3874082105	vía	Undirected
191196796	vía	Undirected
529044229	vía	Undirected
117154397	vía	Undirected
244697398	vía	Undirected
351150649	vía	Undirected
2232914838	vía	Undirected
277165818	vídeo	Undirected
254277716	vídeo	Undirected
433762102	vídeo	Undirected
3383281671	vídeo	Undirected
3991534708	vídeo	Undirected
269332824	vídeo	Undirected
578274546	vídeo	Undirected
102835719	vídeo	Undirected
102835719	vídeo	Undirected
1177121946	vídeo	Undirected
244592074	vídeo	Undirected
218965202	vídeo	Undirected
3301834204	vídeo	Undirected
359534949	vídeo	Undirected
79348126	vídeo	Undirected
79348126	vídeo	Undirected
809931254	vídeos	Undirected
2590007611	vídeos	Undirected
2590007611	vídeos	Undirected
2590007611	vídeos	Undirected
2590007611	vídeos	Undirected
288966869	vídeos	Undirected
727024227119947776	vídeos	Undirected
103455764	vídeos	Undirected
69745789	vídeos	Undirected
2983384457	vídeos	Undirected
1080887696	vívido	Undirected
432270320	vómito	Undirected
229169311	waffles	Undirected
552263809	waffles	Undirected
267873146	wait	Undirected
2794569019	waiting	Undirected
2331080752	wake	Undirected
172946366	walk	Undirected
105651598	wall	Undirected
220057539	wan	Undirected
280761069	wannado	Undirected
729285654736162816	want	Undirected
230788749	want	Undirected
1581736753	want	Undirected
165831330	want	Undirected
165831330	want	Undirected
542536067	want	Undirected
3161489278	want	Undirected
1078253940	want	Undirected
395647547	wantaneros	Undirected
1689204817	wap	Undirected
155277663	wapos	Undirected
991354440	waraos	Undirected
260268494	warning	Undirected
221629950	wars	Undirected
221629950	wars	Undirected
2292990163	wasap	Undirected
186603373	washington	Undirected
2267308529	wason	Undirected
979807716	waste	Undirected
602506633	watch	Undirected
235332713	watch	Undirected
42118566	watch	Undirected
238992604	watch	Undirected
2723601820	wawa	Undirected
230788749	way	Undirected
230788749	way	Undirected
602506633	way	Undirected
1587302012	way	Undirected
232729547	way	Undirected
3161489278	way	Undirected
236118132	wea	Undirected
2906662197	web	Undirected
218965202	web	Undirected
3215219512	web	Undirected
219310785	web	Undirected
219310785	web	Undirected
219310785	web	Undirected
219310785	web	Undirected
561525268	webo	Undirected
3242791859	webo	Undirected
2939078896	webonada	Undirected
2939078896	webonadas	Undirected
118197298	webones	Undirected
1069234963	wednesday	Undirected
330981428	weed	Undirected
917933833	weekend	Undirected
345439646	weekend	Undirected
2189049364	weighs	Undirected
230788749	weirdo	Undirected
230788749	welcome	Undirected
1265488531	well	Undirected
1265488531	well	Undirected
1265488531	well	Undirected
80035100	well	Undirected
2442290849	welp	Undirected
2831323501	wen	Undirected
123020762	west	Undirected
269332824	west	Undirected
102835719	west	Undirected
172159885	west	Undirected
554009654	west	Undirected
312432586	west	Undirected
226395662	west	Undirected
79348126	west	Undirected
176923326	west	Undirected
194811402	wey	Undirected
3214576167	wey	Undirected
284249898	weyes	Undirected
2310335604	whaa	Undirected
2916320056	whastapp	Undirected
321048493	whats	Undirected
191033442	whatsaapp	Undirected
191033442	whatsaapp	Undirected
301187616	whatsapp	Undirected
165511213	whatsapp	Undirected
4138898505	whatsapp	Undirected
2912244935	whatsapp	Undirected
315894096	whatsapp	Undirected
3215219512	whatsapp	Undirected
522341809	whisky	Undirected
522341809	whisky	Undirected
238992604	whitehill	Undirected
329197447	whole	Undirected
1594660441	whp	Undirected
167626218	wifi	Undirected
14260426	wikis	Undirected
301187616	wild	Undirected
115777350	william	Undirected
302872962	william	Undirected
2163769756	willie	Undirected
1375781988	willie	Undirected
163173416	willow	Undirected
187397892	wimbledon	Undirected
20803430	win	Undirected
91282238	winehouse	Undirected
90475043	wjfhgh	Undirected
82490924	wont	Undirected
2294734330	wook	Undirected
750148320	word	Undirected
602506633	words	Undirected
149273299	words	Undirected
73703821	work	Undirected
42118566	working	Undirected
2873071611	world	Undirected
513578157	world	Undirected
244592074	world	Undirected
750148320	worlds	Undirected
78041245	worst	Undirected
602506633	worth	Undirected
111083666	would	Undirected
2197890429	would	Undirected
205474953	would	Undirected
351672327	wpp	Undirected
314912244	wpp	Undirected
49139276	wrap	Undirected
729285654736162816	wrong	Undirected
729285654736162816	wrong	Undirected
325345448	wrong	Undirected
395477576	wsñ	Undirected
112478470	wtf	Undirected
385906668	wtf	Undirected
264242099	wtffff	Undirected
2276203030	wtffffff	Undirected
596744986	wya	Undirected
2696424289	x-japan	Undirected
367463372	xantos	Undirected
230788749	xavier	Undirected
584353966	xbox	Undirected
822308690	xfavor	Undirected
84467509	xingamentos	Undirected
247499107	xopa	Undirected
247869676	xuxa	Undirected
2835601896	y.me	Undirected
180705659	y/o	Undirected
1455240200	y14	Undirected
3122975237	yalodije	Undirected
1335212304	yamil	Undirected
2939078896	yandel	Undirected
536556415	yang	Undirected
1311835567	yankee	Undirected
222208810	yano	Undirected
62435821	yapascua	Undirected
62435821	yapascua	Undirected
2835601896	yaria	Undirected
303500621	yasesabe	Undirected
1195614883	yay	Undirected
2159807096	yayayayaya	Undirected
602506633	yeah	Undirected
602506633	yeah	Undirected
602506633	yeah	Undirected
278888446	yeah	Undirected
160317536	yeah	Undirected
160317536	yeah	Undirected
160317536	yeah	Undirected
3874082105	years	Undirected
42118566	years	Undirected
719756893279952896	yeimi	Undirected
376491191	yeison	Undirected
624226506	yeison	Undirected
2840847243	yeison	Undirected
2840847243	yeison	Undirected
2294653875	yeison	Undirected
227063269	yelquemeama	Undirected
290744311	yenifer	Undirected
3191730642	yera	Undirected
1594660441	yero	Undirected
736582256802824192	yes	Undirected
349502595	yes	Undirected
321048493	yes	Undirected
2861996363	yes	Undirected
2331080752	yet	Undirected
395477576	yga	Undirected
1126193143	yhan	Undirected
767970727	yhan	Undirected
536556415	ying	Undirected
117592799	yisus	Undirected
2835601896	yla	Undirected
227063269	ylosguarda	Undirected
2282740447	yolima	Undirected
1241583210	yolo	Undirected
901273962	yonairo	Undirected
263815293	yop	Undirected
373637530	yoricelhetnandez	Undirected
357587351	york	Undirected
2546650490	yosebravo	Undirected
201417086	yosoyelpunto	Undirected
201417086	yosoyelpunto	Undirected
227063269	yosoylavid	Undirected
90475043	young	Undirected
293171301	young	Undirected
2861996363	young	Undirected
2696424289	youth	Undirected
2400495200	youtube	Undirected
2448747546	youtube	Undirected
2392901138	youtube	Undirected
288966869	youtube	Undirected
85930961	youtube	Undirected
459428374	youtubers	Undirected
82490924	youu	Undirected
19057251	yrs	Undirected
1593948662	ytal	Undirected
1380565668	yubi	Undirected
1717257470	yumi	Undirected
1717257470	yumi	Undirected
280761069	yup	Undirected
177304651	zafiro	Undirected
75828177	zampa	Undirected
700803421394354176	zancadillas	Undirected
700803421394354176	zancadillas	Undirected
54415976	zander	Undirected
81016232	zanqueros	Undirected
241210779	zapatea	Undirected
353877891	zapatos	Undirected
2914297788	zaruma	Undirected
2914297788	zaruma	Undirected
2914297788	zaruma	Undirected
2914297788	zaruma	Undirected
2914297788	zaruma	Undirected
2914297788	zaruma	Undirected
2914297788	zaruma	Undirected
2914297788	zaruma	Undirected
62520882	zarzal	Undirected
221629950	zelda	Undirected
917933833	zeppelin	Undirected
2696424289	zeppelin	Undirected
2696424289	zero	Undirected
260268494	zero	Undirected
3010689082	zinos	Undirected
397571074	zohan	Undirected
397571074	zohan	Undirected
3098019551	zoi	Undirected
1935488797	zona	Undirected
2448291019	zona	Undirected
141404112	zona	Undirected
141404112	zona	Undirected
141404112	zona	Undirected
141404112	zona	Undirected
87686768	zona	Undirected
59227932	zona	Undirected
180632310	zonas	Undirected
241638035	zone	Undirected
79348126	zoofobia	Undirected
244592074	zoolander	Undirected
204169940	zoológico	Undirected
219310785	zoom	Undirected
219310785	zoom	Undirected
219310785	zoom	Undirected
144641131	zorra	Undirected
1700709246	zorras	Undirected
373236545	zorras	Undirected
410861950	zorrithas	Undirected
901273962	zorros	Undirected
2696424289	zuada	Undirected
156730241	zuko	Undirected
59227932	zuluaga	Undirected
62907272	zurda	Undirected
2983384457	zurita	Undirected
1126193143	ácido	Undirected
2885249943	ácidos	Undirected
2696424289	álbum	Undirected
2696424289	álbum	Undirected
2696424289	álbum	Undirected
406486684	álbum	Undirected
446795951	álbum	Undirected
446795951	álbum	Undirected
446795951	álbum	Undirected
446795951	álbum	Undirected
46501688	álbum	Undirected
838611781	álbum	Undirected
79849129	álbumes	Undirected
2329472066	ámame	Undirected
149603209	ámbito	Undirected
263465864	ángel	Undirected
363831960	ángeles	Undirected
232458213	ánimo	Undirected
1604174509	ánimo	Undirected
1491585847	ánimos	Undirected
1491585847	ánimos	Undirected
721099368573636608	árabe	Undirected
2473235165	árabes	Undirected
619294138	árbol	Undirected
619294138	árbol	Undirected
1218805825	árbol	Undirected
729285654736162816	árvores	Undirected
60200134	âskjfbàjisbfi	Undirected
321144467	élite	Undirected
227063269	élosenseñarátodaslascosas	Undirected
1105318854	época	Undirected
3508787326	época	Undirected
3508787326	épocas	Undirected
92789941	épocas	Undirected
227063269	éseeselquemeama	Undirected
61222431	ético	Undirected
150073438	éxito	Undirected
553791935	éxito	Undirected
300876304	éxito	Undirected
135633854	éxitos	Undirected
98934100	éxitos	Undirected
340665499	éxitos	Undirected
139824862	éxitos	Undirected
178501569	ídolo	Undirected
2730576696	ídolo	Undirected
288966869	ídolo	Undirected
1470922604	ídolos	Undirected
721099368573636608	ídolos	Undirected
467096349	íntimos	Undirected
3389996355	ñam	Undirected
15284940	ñapa	Undirected
737106423776223232	ñaña	Undirected
2525918616	ñengo	Undirected
353408833	ñera	Undirected
135633854	ñero	Undirected
63563789	ñero	Undirected
2723022979	ñero	Undirected
11811092	ñoños	Undirected
468660774	óbito	Undirected
418962017	ósea	Undirected
1206490566	ósea	Undirected
200533872	última	Undirected
143491276	última	Undirected
2608347727	última	Undirected
120853774	última	Undirected
2696424289	última	Undirected
1573263488	última	Undirected
3010689082	última	Undirected
3389996355	última	Undirected
132608499	última	Undirected
132608499	última	Undirected
137783645	última	Undirected
131858703	última	Undirected
1606582604	última	Undirected
739340490554892288	últimas	Undirected
760666261	último	Undirected
217200390	último	Undirected
2696424289	último	Undirected
366812786	último	Undirected
706900583874215936	último	Undirected
304126345	último	Undirected
46501688	último	Undirected
845574151	única	Undirected
970599397	única	Undirected
572643946	única	Undirected
572643946	única	Undirected
353877891	única	Undirected
425313348	única	Undirected
2696424289	única	Undirected
2696424289	única	Undirected
191093378	única	Undirected
556455599	única	Undirected
3093197289	única	Undirected
2939078896	única	Undirected
2939078896	única	Undirected
1900454335	única	Undirected
1448018905	única	Undirected
1738040706	única	Undirected
3398157268	única	Undirected
710007860835590144	única	Undirected
145014712	única	Undirected
130277503	única	Undirected
240733088	única	Undirected
1920381474	únicas	Undirected
1075267482	único	Undirected
127911406	único	Undirected
2232981872	único	Undirected
178501569	único	Undirected
315918406	único	Undirected
339715629	único	Undirected
2573153074	único	Undirected
416610935	único	Undirected
1304333214	único	Undirected
3301834204	único	Undirected
2428114045	único	Undirected
782648119	único	Undirected
286258835	único	Undirected
286258835	único	Undirected
196868957	único	Undirected
721099368573636608	único	Undirected
610455970	único	Undirected
374099810	únicos	Undirected
1624510530	şahin	Undirected
42118566	€	Undirected
42118566	€	Undirected
126736790	⃣	Undirected
568512308	℅	Undirected
2696424289	™	Undirected
2696424289	™	Undirected
252276009	™	Undirected
561882807	™	Undirected
858800774	∞	Undirected
858800774	∞	Undirected
4771036516	⌚	Undirected
4771036516	⌚	Undirected
706904536724672512	⌛	Undirected
79375880	⌛	Undirected
79375880	⌛	Undirected
254277716	⏩	Undirected
254277716	⏩	Undirected
4107688907	⏰	Undirected
706904536724672512	⏱	Undirected
730759079858188288	■	Undirected
730759079858188288	●	Undirected
336784234	☀	Undirected
336784234	☀	Undirected
77077497	☃	Undirected
204091381	★	Undirected
550478725	☆	Undirected
550478725	☆	Undirected
550478725	☆	Undirected
3158273497	☎	Undirected
318810740	☝	Undirected
318810740	☝	Undirected
2952209458	☝	Undirected
3089936465	☝	Undirected
721122190146596865	☝	Undirected
721122190146596865	☝	Undirected
553791935	☝	Undirected
3943297396	☝	Undirected
3943297396	☝	Undirected
3943297396	☝	Undirected
290744311	☝	Undirected
529720343	☝	Undirected
4842491773	☯	Undirected
81016232	☹	Undirected
318810740	☹	Undirected
83158652	☹	Undirected
920762814	☹	Undirected
920762814	☹	Undirected
920762814	☹	Undirected
920762814	☹	Undirected
920762814	☹	Undirected
920762814	☹	Undirected
516991923	☺	Undirected
516991923	☺	Undirected
1383349206	☺	Undirected
1383349206	☺	Undirected
1383349206	☺	Undirected
1383349206	☺	Undirected
1383349206	☺	Undirected
1383349206	☺	Undirected
1383349206	☺	Undirected
1383349206	☺	Undirected
81766281	☺	Undirected
1449503694	☺	Undirected
3076843471	☺	Undirected
3076843471	☺	Undirected
431092912	☺	Undirected
423910682	☺	Undirected
339173600	☺	Undirected
339173600	☺	Undirected
339173600	☺	Undirected
339173600	☺	Undirected
354459765	☺	Undirected
28923883	☺	Undirected
28923883	☺	Undirected
965000018	☺	Undirected
965000018	☺	Undirected
1604363233	☺	Undirected
1604363233	☺	Undirected
329197447	♐	Undirected
2187111270	♡	Undirected
340166158	♡	Undirected
