index,Follower,Target
57806577,563964,1178906
24926812,15744,9880352
18011135,4787158,5312898
60281708,797020,1179173
52642294,125273,107438
84100449,7718809,39365
37088185,40474,1310989
10898430,2754312,8765567
76463207,4133340,16031
72753919,2967120,430609
34608410,483102,6607498
65349392,1490449,33975
81182277,6266594,232153
53670937,204979,49953
81648251,6539499,71665
59049333,644972,141222
29682072,134618,3567442
18441121,1637267,923031
51195267,65147,6602742
5271436,792171,8763522
82789259,6896981,116621
8667635,495524,218073
27919264,618671,3085320
536486,233884,8839989
75198784,3538097,245477
71620400,2648015,234702
38135560,4194988,2885504
10252259,421370,376653
14372942,514278,102907
60818803,928578,2340690
56176377,404999,18515
27540119,67035,1502085
26400501,1424,4190855
84490730,8001454,2558535
7335381,498711,4386404
41047883,47162,1928510
36310325,31106,17465
44289099,445062,45455
29699438,134618,2693103
79245591,5101658,1349110
58152322,602795,152086
46508252,638046,1581166
31725697,6688115,5596219
79008111,4969853,4967196
13137953,2940193,4393668
56449135,428140,1449010
58116535,599738,1192149
42640354,4018,592421
75830997,3885846,68551
33343427,145481,10830298
17137231,23234,10147720
60058373,746847,1302676
43993439,195729,1042475
69730911,2127659,280514
18160148,3642919,7814211
44428056,216481,71344
64449172,1356217,1107064
46788348,186361,1311080
9483277,726940,4112873
57821438,564774,564186
34754416,730248,1751009
26302996,44072,3390746
67045313,1641925,952813
14214332,32572,4014327
29475126,91802,674426
47351999,92173,264606
3803909,59785,29424
73127788,3065714,234702
38500921,195362,11130474
38966402,107201,3353786
49368349,18475,3062472
77730509,4425084,2325187
70231667,2263735,388086
39698499,106885,673351
40249277,194943,1536184
70900809,2425118,232153
77895784,4497116,12890
17249698,3263878,8916152
4816991,178369,999877
32512007,6491,10792939
55102703,268619,132335
78169056,4625952,2297
2655085,1154454,8771089
31096346,628402,1455661
50898554,56232,64753
4436727,187053,659520
6602840,2075463,8765497
20490332,884348,4082064
67157164,1663718,499363
40760668,619096,4412815
32028323,253421,117874
20513070,5383111,10361819
55683654,324113,105897
76370073,4106660,6963
24825531,5742639,1389354
60798450,926488,16252
84589607,8082977,2893062
78932392,4943096,8528
42253774,16252,224639
38191242,24295,7604290
21806520,1953810,4179803
34018820,149702,7436543
70570887,2333446,14660
75826336,3884877,293438
77893865,4496365,12890
31730813,4412210,92097
36532323,395212,1063033
1723945,902696,649274
30744505,2878326,3584435
27126543,217798,1846461
79744738,5432685,17661
37931303,2558501,11070680
57386607,525379,525239
33185852,4984298,921961
9512265,24408,1122393
75785456,3857095,7496
63147734,1211688,48042
82723132,6864586,4123771
36454290,428768,10985297
19887721,514833,3051773
81182819,6267112,5994113
75569822,3686230,7496
55931780,385749,4726750
19515102,503990,38253
72820946,2989463,194943
68515112,1853094,1073343
68028822,1831980,2764841
70699218,2362265,1205244
37864958,3438,6884023
21140522,85999,3278709
3016819,858865,1226093
50919305,56416,44064
842472,440057,1068587
48934229,12154,56668
16472590,1889708,433086
65355536,1490689,1485537
16463311,4343637,3427676
56772643,443396,443687
60037938,744499,105620
45528969,2323,1231769
84510008,8013022,3617029
74125400,3316747,984233
69265246,2025032,45957
61193967,955122,444250
71794112,2686600,1332230
2430385,1069593,689464
15456247,177350,1517414
78011640,4546651,23234
50218376,45809,195615
68883046,1938858,44057
71847241,2702151,72403
66372008,1536122,207909
37520822,5046324,1381663
13712953,1877367,4141005
27415838,220870,4212378
30454900,16270,1619226
56746506,442678,16496
35586219,492702,8766711
26620083,2057867,1198005
29633204,3417,440545
46580168,1848273,1590277
51544480,76634,32171
55519620,293442,72280
81499086,6524502,71823
17378593,2938160,1064328
17101710,4535740,9826961
60032530,743960,166754
76620233,4181798,2339
12212920,1240818,96917
48082786,2172617,8987556
7742779,151953,18178
82966218,7009646,8121005
35576236,7315838,3428287
34144709,75752,10867125
54723924,253825,1105063
38155611,3480483,9909223
33372838,470556,47113
48740285,8953,1757086
51260703,67735,545941
54524906,242172,145224
69625068,2109100,122016
75948122,3923420,8079
10118276,2770932,1934213
10183465,1885873,1921710
6141901,229911,1977664
65700011,1504109,16252
60193578,785576,115446
13013322,601479,3089767
26401134,1424,18356
19633798,752563,114264
75742419,3821912,7496
4989318,644713,5239
17412442,20814,8765524
21426007,147320,8820506
78651985,4823903,4823898
15018748,506788,400023
2447667,1073155,8762941
32922131,213358,6769529
41197454,429311,4230458
78269728,4660180,5837008
35054176,850241,8763266
22420081,3631127,2172331
30961054,7724,2611338
36104108,284087,449827
35043981,3626732,16482
29328312,117958,2888437
56594855,433175,7496
55015834,266578,267335
24948992,199122,1967179
34011591,2274153,9996550
1488854,726993,2283
35546022,1516333,13919
32619131,1073343,3434247
49742998,31985,1516102
76356687,4106336,444266
25383933,934771,3098827
41961669,604773,65187
17337170,1043977,740148
68090178,1844509,1450
36752072,1030196,401265
24670797,45975,1010897
13116636,1046596,1007388
79158836,5045034,1287330
13270991,1281618,9099025
70161871,2249893,1381663
20588296,2935722,2877972
72705496,2959453,620490
30686013,2340,135342
65147401,1457864,913362
10407941,82185,2809068
45910951,130275,7622984
43064992,3487,2440670
34961807,2688741,10198469
26771533,264911,2095761
29647262,410873,16064
83392397,7233550,3428159
73394729,3105366,3493
48496248,4208,148195
14610716,3893414,9977064
33154147,4356857,8762955
69150291,1984162,89068
39837786,55021,4193688
13461812,17389,1535261
34209885,479205,4646272
19702317,2935843,265395
17516876,515015,8765671
28313649,535483,405646
43780733,3402,71829
1960450,871746,963936
60784429,923946,509586
68020432,1830113,1212468
29080909,47205,1500899
55072807,268313,6656
62651922,1158098,89404
56874490,444724,1390733
16056251,881018,245478
35697538,358365,2798136
71940524,2733910,141222
51157397,63786,151981
19330793,530303,2174285
17364794,4032483,10164127
81726149,6559938,3403
25238808,267705,1353844
70813226,2395172,134618
19333547,4877242,8805580
21885694,3207790,2285033
11820278,474724,9317965
20922271,2690957,5418771
84596770,8089952,8083063
20902526,1678906,407049
14405623,513311,8905039
84361903,7918975,7918247
62872433,1178465,85865
64435796,1354754,43835
69883301,2167954,94412
12678645,3226477,382075
79595325,5363369,117958
44473117,1292980,1510791
46149157,11749,3034704
76952243,4198061,25659
62358250,1101128,25659
43614023,71968,4413260
62549438,1147138,287784
13482056,17389,1938477
82249909,6694059,1503968
82396299,6735346,635947
80268874,5696727,1953698
81711524,6558317,743909
69288871,2032028,45957
81326117,6401739,5994113
69737334,2128938,933925
20954007,374854,11479
16308044,2938059,1416226
46418599,1016556,234787
47599535,128627,649299
2421912,22121,1160871
57916742,572670,1349110
44042051,456022,219705
56257467,409011,91802
21677428,505936,567800
56087113,399645,149600
22643947,1878378,44119
79331277,5167085,1349110
48650563,7023,1848423
67835296,1785289,1785212
72267569,2837507,3594475
58994668,638789,638303
53814432,214987,16070
28470891,195371,1849357
49433949,20122,443723
39926586,234702,118091
65923860,1509141,105620
81364384,6437916,5994113
79392539,5219895,1349110
34126236,150309,215958
21107412,3911247,4681606
35249950,394574,630608
69080194,1970483,56077
70093246,2237486,24295
59154451,653573,24501
48972005,12592,507243
64600535,1380417,196114
47695764,2001501,618936
14799338,3914875,7744
41488754,119477,655637
44176327,622760,7248545
56953093,446218,55021
8052937,484640,33198
75505369,3652953,484205
18674644,699830,1419094
54012159,218958,44057
2119767,354574,35792
37979830,685774,7783249
78582566,4795731,1002105
24394647,240215,196743
54036405,219363,91742
66894354,1607976,396038
33686081,147528,8763561
52280978,106705,121011
64367217,1350746,32058
46804152,604643,453464
83916229,7630312,7627002
34336281,3619629,8765710
7556716,474987,8765686
38006113,3065592,11083575
39900212,234702,6524300
61690935,1017799,48042
63403803,1234780,7259044
30078869,3493,1222278
61993902,1054500,653587
39416428,1313701,663027
35866782,7317206,401656
5099822,1208897,1528138
55273773,282627,47164
84304544,7880106,4908817
20372591,3925355,938556
16485375,455843,226715
32679948,443746,993184
22793527,5773447,4014108
66028652,1511614,444250
27589857,44064,1508651
68918591,1947350,516399
54625679,249042,12486
82037822,6621247,234702
18412748,1147472,2140287
44048394,456022,677987
46358741,1148660,902275
66929288,1616345,403143
53037697,153811,548177
4004999,415281,7042348
83344077,7222668,7141882
21583488,480691,9599026
21832932,1637273,1753561
5484628,851492,8762942
56584826,433093,2104280
48252377,949,1129472
207023,83019,8795865
29072475,47205,268061
46788022,186361,7425593
36096124,4297315,8765360
26468683,397157,1850330
43229066,386108,1501581
79576632,5353887,33391
45262253,635947,449924
28930399,284687,985271
77880464,4492820,12890
48157529,5,861573
13292566,517435,4525515
59116001,651288,685766
19426142,4897107,8769119
35541271,492242,1423214
9524691,446367,2639189
29363282,3424009,5905761
21953804,2033222,2893803
563545,244167,549496
69300835,2034725,913371
34827665,484910,8788665
48748227,9046,1937200
33795236,2088389,4450044
81149050,6235899,5994113
50293302,46652,195992
60595110,899259,410268
21528919,5567214,6645991
60501962,889365,119478
3452767,143964,90147
33051932,21493,2323548
26718256,396038,1640358
47933214,16464,195020
51278897,68449,254928
58740029,627923,16242
2959997,240850,242604
62657285,1158948,195563
4164238,1540797,16856
46158308,11749,620861
84050802,7681692,7677563
30347730,81868,10182500
4875055,244112,68988
39478537,37576,8293806
69962220,2184178,1629776
27715455,46381,55152
72587181,2905615,2321061
30468851,16270,4193598
47203225,54545,8103248
80643019,5868996,5907380
46238979,649679,981660
19358000,1478325,1836767
25591688,66333,160432
73275716,3088395,3417
71011680,2456447,118242
79218414,5081985,1349110
6758590,485981,8765338
14828801,1109338,1485406
32863060,72280,1502746
52301095,107111,13911
76336226,4105991,933925
17056293,136827,1385545
21780120,888447,45567
64146506,1319545,217366
53881637,217070,84226
72714036,2960094,3364
42655864,4018,1335183
83434886,7261004,679806
57630653,550000,432929
51306527,69023,125577
75712432,3797512,7496
34624369,376617,644904
66974866,1628162,285421
71094977,2472073,619296
41678013,71823,8798208
83120459,7108167,16270
67867868,1795695,45785
26106037,55511,80098
38306620,1910740,10466964
43366830,1952328,4398835
52678420,127134,851432
70229136,2263609,53213
85037049,8479807,6623784
34852667,6640,101550
31997082,1720,9201856
60315537,807463,141222
60875107,932020,1779994
63610738,1287569,242186
28640761,1693,1172801
38172152,29502,939911
82679084,6837786,1298291
31594468,45563,8471210
66634693,1573520,1510270
81271371,6349860,5994113
32777701,15322,999248
12022285,583914,37152
76827346,4193663,196114
77736332,4429852,2325187
2104811,128911,77848
3275094,254925,555081
26353140,1424,58901
40931976,71863,125786
35989571,497743,668051
76431975,4124055,80643
457832,216547,8829532
50369869,47529,47793
79289640,5135122,1349110
48034550,969951,7899905
50759113,55281,195220
48297324,1688,195436
6876304,488208,8793659
64732426,1403855,1411732
84650378,8138570,8121005
25856696,409,2326423
48506839,4415,2198448
47483443,47350,154191
74389825,3359921,895588
62289189,1091208,26083
60401767,843373,6623784
12354110,554072,13750
78840957,4895416,96853
81036094,6132037,5994113
59484661,674190,1569043
59050949,645210,247949
24774419,1070436,1172149
20876588,505767,782923
56042071,396828,986142
64413109,1353717,33970
69554686,2092821,667767
44724589,195167,1555528
66131702,1514569,71823
60251666,792828,76652
56987479,447987,2340
54577424,243769,3323122
19414,12495,8766506
3686448,77824,5718762
24689562,45877,1295985
501876,225110,8835836
34558123,231027,90259
33704092,401619,16247
4726163,874105,9031712
47953497,1325509,662703
84112540,7727956,3316385
57480307,536732,8357660
79172731,5050552,2668449
23731223,3506351,787234
81295830,6373091,5994113
81810619,6573046,216481
35512089,4046,931006
48294566,1612,397263
51611714,79440,59911
30379235,1818004,224049
18976247,4949970,8765694
12550687,495956,8764407
204343,72781,1690526
52918059,138380,2778492
44555587,1507050,8560370
68849486,1930125,13889
4577490,1641170,9227732
23566593,238793,1753610
6533307,624811,9381431
39805696,296056,628393
38767261,92861,471469
70916284,2428507,119478
46611641,1291739,933925
69298607,2034440,266470
70080687,2230734,187894
68569617,1865528,1115164
40449826,37562,2360165
14597888,2631335,4501416
69394188,2058200,4224636
83694548,7453985,1451438
41907026,107037,2872210
26549361,564964,619132
24597696,76652,2673713
13465045,17389,1213961
32774923,15322,2247860
54536824,242403,35281
10067632,700626,2157542
53023487,153446,14714
10231176,635550,2494380
25452722,47344,117619
77125920,4232431,6963
9155740,644788,8769003
73759291,3219572,8528
81484020,6523540,55567
36624462,1498160,6621468
4249853,1106128,96804
32070077,638412,2035387
1077766,569466,562506
59737518,711083,451909
60117591,759907,187894
20834927,1052578,5183342
76530968,4152383,111800
82878656,6939016,3417
65354759,1490678,45563
4950148,150568,133958
24267522,154292,6549401
31770677,3369748,10770758
32008105,620062,1239728
20447002,48424,102139
45233193,1606224,52993
43706243,3402,871961
11523660,207889,449105
2609168,4568,791628
20664812,46697,604419
32953601,458652,8765702
81822991,6576523,11126
53881878,217071,186361
27465648,16031,4195653
25919325,68961,1704962
80999556,6098288,5994113
60809845,927571,195563
30791322,3441,440266
83007758,7041730,89068
40168798,56382,2086641
55234512,275305,1693
11072588,641770,61400
20739806,90494,3288141
8856296,422616,194297
50469786,48344,44057
2779239,83465,80452
60466460,873982,797152
72850751,3000416,133094
57892868,570228,888239
36554930,11142,121168
8996706,435090,435554
70209540,2260396,145207
19967684,262673,188638
82185380,6669919,8121005
11517435,207889,2972533
776080,401340,201843
5680981,28709,25989
57704495,554864,5662790
46322955,56669,591224
68694058,1897665,3948694
35111905,520897,5710329
4217970,1167065,952766
63834662,1294145,584823
46485841,16431,4411005
11863783,21692,8765673
17171319,720484,252862
59938984,734504,217659
74942389,3447221,45484
54420493,236449,1452961
20790741,2942588,645614
30393858,2297,7092413
70092153,2236911,2236879
21837538,642513,54353
69436730,2066408,44058
32962922,1947159,1847165
82311618,6713623,3487
74147668,3322221,153379
15317992,2945339,568035
70947849,2437833,441521
35179073,488585,30517
78369952,4691239,92861
47790415,13911,444101
39434051,41569,638468
5392780,848467,8789968
14374283,189050,9959322
62177487,1073334,55511
2042689,780668,923952
21164043,1900230,8910825
43371768,16222,4158511
28526995,33391,2475891
354639,60887,153596
43994403,195729,2810821
84605021,8098059,8096430
5728182,873060,1905792
67309218,1688105,5400853
42614175,4018,2346040
28248997,4672,1847735
6796952,51431,12098
28578052,1693,4696798
4205039,1546814,9022957
42653112,4018,653800
